id,title,description,experience_level,type,location,location_code,upload_date,source,source_id,organization,skills,occupations
342,Telephone Bank Customer Service (work from the offices - Neo Faliro),"A large Greek Multinational Group is looking for, for its headquarters in Neo Faliro,
Bank Customer Service Representative Role Description

Telephone service of private customers in incoming calls of a large Banking Organization
Management and registration of requests regarding card and e-banking issues
Five-day 8-hour work in shifts (time range 07.00-23.00)
3 weeks paid training
2 weekends / month (with corresponding days off)

Necessary qualifications

High school diploma
Good knowledge of the English Language
Good computer use
Previous work experience in a call center - desirable
Professional demeanor with customer service attitude & team spirit

Allowances

€800 net monthly salary (plus legal supplements)
Evolution in a stable & organized environment
Extra monthly Bonus based on the achievement of a quality goal

The position concerns 5-day, 8-hour employment from the company's offices in Neo Faliro.",Entry / Junior,Full-time,"Athens, Greece",EL,2024-09-07,kariera.gr,168530,,['http://data.europa.eu/esco/skill/704fda1b-cd0a-40fe-99fc-0a24250a2010'],"['http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7', 'http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae', 'http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39']"
347,Telephone Bank Customer Service Representative (Patra),"A large Greek Multinational Group is looking for telephone service representatives for its offices in Patras on behalf of a large financial institution.
The position concerns

Telephone service of private customers in incoming calls of a large Banking Organization
Management and registration of requests regarding card and e-banking issues
Five-day 8-hour work in shifts (time range 07.00-23.00)
3 weeks paid distance learning 
2 weekends / month (with corresponding days off)
Work from our offices in the city center

Requirements

High school diploma
Good knowledge of the English Language
Good computer use
Possibility of working weekends during the month
Previous work experience in a call center - desirable
Professional demeanor with customer service attitude & team spirit

Benefits

€800 net monthly salary
Evolution in a stable & organized environment
Extra monthly Bonus based on goal achievement",Entry / Junior,Full-time,"Patra, Greece",EL,2024-09-07,kariera.gr,168526,,"['http://data.europa.eu/esco/skill/704fda1b-cd0a-40fe-99fc-0a24250a2010', 'http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363']","['http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae', 'http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39']"
364,Software Engineer - C# .NET or ASP.NET (e-Health Sector) Thessaloniki,"About Sigmasoft S.A. 
Sigmasoft S.A. is an innovative software development company providing state-of-the-art software solutions and services for the e-Health &  e-Government Sector.
What You Will Be Doing
You will be working with our team of talented software engineers to create innovative digital Health and medical software systems.
Experience You Will Need to Succeed

BSc in Computer Science or related field
Knowledge of using .NET WinForms Framework
Knowledge of C#
Knowledge of SOAP/Rest APIs
Knowledge of Microsoft SQL Server
Familiarity with Entity Framework will be considered as a plus
Knowledge of LINQ will be considered as a plus
Knowledge of DevExpress controls will be considered as a plus
Knowledge of Multithreading/Asynchronous programming will be considered as a plus

Personal skills we are looking for

Excellent communication skills
Excellent analytical, problem solving and troubleshooting abilities
Solid organizational skills and focus on accuracy and attention to detail
Able to work independently or as part of a team
Detail oriented, maintaining the highest quality work standards
Enjoy working within agile/scrum-based team
Great energy level and enjoy working in full software development lifecycle, from concept and design to testing.",Mid-level,Full-time,"Thessaloniki, Greece",EL,2024-09-07,kariera.gr,165953,,"['http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/b21e2984-c6b2-4352-bbe8-8f3b03bd50f6', 'http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead', 'http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e']",[]
365,Software Engineer - C# .NET or ASP.NET (e-Health Sector) Athens,"About Sigmasoft S.A. 
Sigmasoft S.A. is an innovative software development company providing state-of-the-art software solutions and services for the e-Health &  e-Government Sector.
What You Will Be Doing
You will be working with our team of talented software engineers to create innovative digital Health and medical software systems.
Experience You Will Need to Succeed

BSc in Computer Science or related field
Knowledge of using .NET WinForms Framework
Knowledge of C#
Knowledge of SOAP/Rest APIs
Knowledge of Microsoft SQL Server
Familiarity with Entity Framework will be considered as a plus
Knowledge of LINQ will be considered as a plus
Knowledge of DevExpress controls will be considered as a plus
Knowledge of Multithreading/Asynchronous programming will be considered as a plus

Personal skills we are looking for

Excellent communication skills
Excellent analytical, problem solving and troubleshooting abilities
Solid organizational skills and focus on accuracy and attention to detail
Able to work independently or as part of a team
Detail oriented, maintaining the highest quality work standards
Enjoy working within agile/scrum-based team
Great energy level and enjoy working in full software development lifecycle, from concept and design to testing.",Mid-level,Full-time,"Athens, Greece",EL,2024-09-07,kariera.gr,165954,,"['http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/b21e2984-c6b2-4352-bbe8-8f3b03bd50f6', 'http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead', 'http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e']",[]
378,Production manager for a plastics factory with injection machines,"A production manager is wanted for a plastics factory with injection machines, for the production of small and large items.
Necessary qualifications:
Substantial experience in relevant position required, thorough knowledge of machine operation and troubleshooting.
Responsibilities:

Adjustment, operation and supervision of injection machines
Solving problems during the production process

Housing is provided for out-of-town workers.
Immediate hiring, competitive wages.
Company benefits:

Excellent working environment.

Full time employment

Competitive salary package with a starting net salary of €2,300.
Goal achievement bonus.
Possibility of professional development.",Senior,Full-time,"Thessaloniki, Greece",EL,2024-09-07,kariera.gr,168457,,['http://data.europa.eu/esco/skill/12c7b323-d870-4f5b-9d7d-d9f525206d77'],"['http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5', 'http://data.europa.eu/esco/isco/C2']"
436,CLEANSERS/STREAMLINES FOR THESSALONIKI,"Facility Station is looking for experienced cleaners for 5-day, 8-hour employment and permanent work throughout the prefecture of Thessaloniki.
Provided:

Net earnings €1000 + Bonus
Excellent working environment

contact phone: 6979337588
email: sismanoglouand@gmail.com",No experience / No degree,Full-time,"Thessaloniki, Greece",EL,2024-09-07,kariera.gr,168428,,[],[]
581,Assistant Accountant,"The accounting firm H.K. SPANOS & SIA OE based in the center of Athens is looking for an Assistant Accountant / Accountant for full-time collaboration.
The responsibilities of the position are indicative:

Update of aplographic & diplographic books 
Management of registrations on the mydata platform 
Secretarial support & Support in other accounting tasks 
Knowledge of labor and payroll will be appreciated

Necessary qualifications: 

Degree in accounting or economics 
Familiarity with Epsilon Net programs (Extra Accounting & Payroll) 
Excellent knowledge of English 
Excellent computer skills (e.g. excel)
Knowledge of accounting and tax procedures and obligations

The company offers a competitive salary package commensurate with qualifications.
Send resumes only by email to info@spanosaccounting.gr",Mid-level,Full-time,"Athens, Greece",EL,2024-09-06,kariera.gr,168265,,"['http://data.europa.eu/esco/skill/22a173f5-868c-4d82-87e6-beed500ce070', 'http://data.europa.eu/esco/skill/2a0efd9a-4a60-4edc-8561-f2754d24eeb8', 'http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b']","['http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c', 'http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6', 'http://data.europa.eu/esco/isco/C2411', 'http://data.europa.eu/esco/isco/C3313', 'http://data.europa.eu/esco/isco/C334']"
583,Graduate Opportunities in Payroll Outsourcing,"At PwC Greece, we believe change is the new constant. An enterprise’s ability to innovate, adopt new technology and disrupt the status quo is a core capability needed to thrive. We support and guide clients to disrupt their existing business models. Innovative mindsets and human ingenuity are always welcome. This is why we are looking for you.
If you are a problem solver with motivation to learn, someone willing to collaborate with different teams across PwC Greece, a good communicator with high emotional intelligence and someone willing to take ownership beyond the obvious, then you are the one!
If you are committed to excellence in client service and passionate about how technology could be an enabler in our digital world, then you are the one!
We are one of the leading providers of Advisory related services in Greece. The Outsourcing team of PwC Greece is the leading provider of Accounting, Payroll & HR solutions in Greece, assisting organisations to get value from our outsourcing experience and bring together the skills to deliver improvements in people, processes, and technology. With a team of approximately two hundred professionals, we aim to provide holistic solutions to our clients supporting them in confronting the challenging and constantly changing environment in Greece.
In this dynamic environment, we are looking for ambitious and self-driven Graduates to join our Payroll Outsourcing team in Athens. 
Examples of tasks you will work on as part of the team
You will participate in payroll and benefits projects such as: 


Processing of monthly payroll and statutory bonuses, preparation and submission of tax/social security obligations that have arisen from payroll


Creation and submission of notifications to labor authorities


Calculation of gross to net/ net to gross scenarios


Computerized preparation of payslips


Preparation of the annual budget


Design of reports based on our client’s needs


What we are looking for


Excellent academic records from a Greek or foreign university (Bachelor’s or Master’s degree) relevant to any of the following areas: Finance, Economics, Business Administration or other related field


0-1 year of previous working experience in a relevant role


Ability to communicate effectively, both verbally and in writing, and fluently both in Greek and English


Familiar with ERP systems and Excel will be considered as an asset 


Ability and willingness to work under pressure and meet tight deadlines


Exceptional collaboration, communication and interpersonal skills and a team-player mentality


Continuous learning and development mindset


Military services fulfilled


 
What’s in it for you
At PwC is all about people, encouraging high performance and quality work.
Being part of our team includes:
🕑 Hybrid working model
💸 Competitive total compensation package
🏥 Health and life insurance 
🤵  Dress for the day - wear what makes you feel comfortable and dress for your day
💻 Company mobile phone and laptop 
🌴 Extra days of annual leave
🧘🏼 Wellness Initiatives like gym sessions & nutritionist
🏃🏽‍♂️ Actions Teams eligible to participate (e.g. Running, Trekking) 
📚 Career development opportunities & continuous training whilst learning from a wide range of top professionals and through tailor made training programmes
🌎 Global mobility opportunities
 
Please note that all well being benefits mentioned above are subject to annual review.
If you're looking for a team that values your work and solves meaningful problems, apply now!
We believe the best work is human-led and tech-powered. If you’re keen to apply and need reasonable adjustments or would like to note which pronouns you use at any point in the application or interview process, please let us know.
Who we are
PwC in Greece is the largest professional services firm in the country, with premises in Athens, Thessaloniki, Patras,Ioannina and Rhodes and more than 2000 employees. More than 328,000 people in 152 countries across our network share their thinking, experience and solutions to develop fresh perspectives and practical advice. PwC Greece exists to provide top-quality industry-focused assurance, tax, consulting, deals and outsourcing services to industry leading clients.
Don’t miss the opportunity to develop yourself and grow your career in the global leading professional services firm in Greece.
All applicants will be acknowledged and treated in the strictest confidence.",Entry / Junior,Full-time,"Chalandri, Greece",EL,2024-09-06,kariera.gr,168278,,"['http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7', 'http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9', 'http://data.europa.eu/esco/skill/2a0efd9a-4a60-4edc-8561-f2754d24eeb8', 'http://data.europa.eu/esco/skill/517f678e-001b-4985-acb4-9edc3500d74c', 'http://data.europa.eu/esco/skill/66d47084-9437-48b2-819b-c4c8214ed650', 'http://data.europa.eu/esco/skill/6f8baa62-bc2b-4cc1-942b-f540c837cfa2', 'http://data.europa.eu/esco/skill/8327754d-3990-4056-b07e-4faa49cfcd26', 'http://data.europa.eu/esco/skill/91abe492-18be-4cce-93c7-0dca07072363', 'http://data.europa.eu/esco/skill/9531fe02-1e1f-4a36-95f7-a76a77cd4b8d', 'http://data.europa.eu/esco/skill/9a42bdc6-8496-4874-b9f5-b48207a85282', 'http://data.europa.eu/esco/skill/c2a0c52c-0b4b-4180-a918-92650ea3b458', 'http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081']","['http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57', 'http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c', 'http://data.europa.eu/esco/occupation/9e285322-2cfa-430f-9b66-41be57d698e2', 'http://data.europa.eu/esco/isco/C4313']"
710,BACK OFFICE OFFICER - SECRETARIAT,"BACK OFFICE EMPLOYEE 
DESCRIPTION 
Our company COFFEEMENTORS, which deals in the marketing and distribution of food and is based in Ag Dimitrios, Attica, is looking for a person for the position of Back office - secretarial support - reception
 
COMPETENCES 
Office organization
Taking orders  – invoicing
Call center – Secretarial support
Ability to manage parallel tasks
Professionalism and consistency
Speed ​​of execution of tasks
Team work spirit
SKILLS 
Work experience and previous experience in support - customer service
Developed communication and negotiation skills
Excellent knowledge of Office and Outlook
Lower level English
Must have knowledge of EPSILON NET's ERP PYLON program
BENEFITS 
Open-ended contract
Full eight hour employment with insurance
Five days work
Pleasant and comfortable working environment
Salaries based on qualifications and experience",Mid-level,Full-time,"Agios Dimitrios, Greece",EL,2024-09-06,kariera.gr,168130,,"['http://data.europa.eu/esco/skill/0b144726-21c2-46ed-8d13-c03d27f61604', 'http://data.europa.eu/esco/skill/477579e7-e0ca-4cc5-8712-17b78d0d8d2a', 'http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74']","['http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/b2e81332-0972-4e0f-9a4d-1d15c9c9513b']"
723,Full Stack .NET Developer,"Job Title: Full Stack .NET Developer
Company: ComPro SA
Location: 10557 Athens, Attica Greece
Position: Full Stack .NET Developer (Junior/Mid/Senior)
Type: Full-Time, On-Site
 
About Us: ComPro SA is a pioneering force in delivering end-to-end automated software solutions tailored for the financial industry and listed companies. With a rich history dating back to 2000, we are dedicated to crafting, offering, and sustaining innovative solutions that align with the ever-evolving technological and regulatory demands of our valued clients. Our commitment extends to nurturing our specialized staff, enabling them to adeptly address real-time client needs, and forging enduring relationships grounded in trust.
Role and Responsibilities:

Υou will play a key role within our cross-functional team
Responsible of both Back-End and Front-End Web Development applications using techniques and languages like C#, .NET Framework, HTML, CSS, JavaScript, jQuery, SQL Server, UI/UX among other solutions for our digital platforms.
Developing, implementing, and maintaining robust Desktop Applications in the fintech area.
Analysis of project requirements and culminating in the design and implementation of website architecture and of Desktop Applications and SQL Server Objects.
Your crucial duties comprise not only the development and implementation of technical solutions but also close collaboration with diverse teams to ensure the successful completion of projects within established timelines and budgetary constraints
Your assistance will be vital in the development, enhancement, maintenance, and design of a wide array of websites and online applications, catering to a variety of clients.

Main Tasks:

Collaborate with cross-functional teams to define project requirements, scope, and deliverables.
Develop and maintain resilient code and SQL Server objects and scripts using technologies and languages like C#, .NET Framework, SQL Server, WinForms, among other, mainly for our desktop applications.
Design, write, validate and modify scripts and code.
Develop and execute effective testing plans.
Ensure data security and implement measures to protect sensitive information.
Ensure data integrity and quality through meticulous review of data and reports.
Create and maintain documentation for the allocated web applications, programs and other systems.
Utilize Version Control systems to manage codebase and track changes.
Communicate effectively with technical and non-technical team members to provide updates and gather insights.
Stay updated with industry trends and best practices to continuously enhance our solutions.

 
Key Qualifications:

Bachelor's or Master's degree in Computer Science or a related field.
Good Knowledge and proven experience in Front-End Development (HTML5, CSS, JavaScript etc.)
Expertise in Back-End Web Development with proven experience in technologies like C#, .NET Frameworks (ASP.NET, .NET Core etc.), Web API, SQL Server etc.
Expertise in Software Development, with proven experience in technologies like C#, .NET Frameworks (WinForms, .NET Framework, .NET Standard etc), SQL Server and others, for crafting high-performance applications.
Strong experience in building and managing databases to support seamless data flow and storage.
In-depth knowledge of security protocols and data protection measures ensuring the integrity and confidentiality of sensitive information.
Familiarity with Version Control systems, enabling efficient management of the codebase.
Excellent team player with effective communication skills, capable of interacting with both technical and non-technical team members.
Exceptional problem-solving and debugging skills to address complex challenges and find optimal solutions.

 
Preferred Qualifications:

2+ years of experience in C#, .Net Frameworks, SQL Server
Experience in developing using ASP.NET Core, ASP.NET MVC applications
Experience using latest .NET frameworks
Experience with DevExpress Controls
Detail- oriented and excellent concentration ability
Experience in the financial technology (fintech) sector is a plus.
Experience in Mobile Development",Mid-level,Full-time,"Athens, Greece",EL,2024-09-06,kariera.gr,168103,,"['http://data.europa.eu/esco/skill/097c6a36-f031-4d3e-b5c1-62d6ffcb430b', 'http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26', 'http://data.europa.eu/esco/skill/21fecc8a-392e-49ce-ac26-fb0696ccfead', 'http://data.europa.eu/esco/skill/29fb0fb5-dfc4-4098-ac9b-3a712000f48f', 'http://data.europa.eu/esco/skill/3782a625-52c2-46c7-b585-35ba4ddc4a1d', 'http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50', 'http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1', 'http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333', 'http://data.europa.eu/esco/skill/652da95d-b336-497a-bce5-1c29a674eecb', 'http://data.europa.eu/esco/skill/713fb616-118e-40bc-9366-4a69879a49d5', 'http://data.europa.eu/esco/skill/ac802765-4098-4466-ac1e-4791f192c667', 'http://data.europa.eu/esco/skill/adcca622-b933-4ba3-bc43-bf371879edc3', 'http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead', 'http://data.europa.eu/esco/skill/c4b1f326-224a-420a-b8b3-814a8f13b6cb', 'http://data.europa.eu/esco/skill/c5bc42be-4970-4dce-80e2-af78bae42e84', 'http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700', 'http://data.europa.eu/esco/skill/fc67df93-0a32-4a87-95d9-cb210531929e']","['http://data.europa.eu/esco/occupation/1619d7f3-7d95-407c-a20e-47745bfcde73', 'http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2', 'http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c', 'http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3', 'http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c', 'http://data.europa.eu/esco/occupation/8cb59bc4-1f39-477e-beea-effed12d186c', 'http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c', 'http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d', 'http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1', 'http://data.europa.eu/esco/isco/C241', 'http://data.europa.eu/esco/isco/C2433']"
